OrderID,OrderDate,Year,Month,Quarter,CustomerID,SalespersonID,Region,Country,ProductCategory,ProductName,Quantity,UnitPrice_USD,SubTotal_USD,DiscountRate,DiscountAmt_USD,TaxRate,TaxAmt_USD,ShippingCost_USD,TotalAmount_USD,ProfitMargin,Profit_USD,PaymentMethod,ShippingMethod,DeliveryDays,ReturnFlag,CustomerRating
ORD001013,2024-12-25,2024,12,Q4,CUST00981,SP012,Southern Africa,Kenya,Furniture,Bookshelf,15,89.28,1339.22,0.2,267.84,0.16,171.42,14.45,1242.8,0.2498,310.45,Mobile Money,Economy,5,No,1.5
ORD001014,2023-07-05,2023,7,Q3,CUST00439,SP038,West Africa,Egypt,Electronics,Smartphone,16,237.67,3802.8,0.15,570.42,0.16,517.18,22.25,3749.56,0.1572,589.43,Installment,Standard,13,No,4.5
ORD001015,2024-04-25,2024,4,Q2,CUST00203,SP022,Southern Africa,UAE,Groceries,Milk Powder,1,12.05,12.05,0.05,0.6,0.16,1.83,17.82,13.28,0.1816,2.41,Mobile Money,Economy,8,No,3.6
ORD001016,2023-01-21,2023,1,Q1,CUST00354,SP003,Europe,Kenya,Beauty,Perfume,12,63.1,757.19,0.0,0.0,0.16,121.15,5.95,878.34,0.2378,208.87,Credit Card,Same Day,6,No,4.1
ORD001017,2022-05-21,2022,5,Q2,CUST00795,SP037,West Africa,Germany,Electronics,Smartphone,19,298.17,5665.18,0.05,283.26,0.16,861.11,21.41,6243.03,0.3906,2438.53,Credit Card,Standard,7,No,4.4
ORD001018,2023-01-09,2023,1,Q1,CUST01133,SP003,Europe,UAE,Beauty,Shampoo,15,10.32,154.83,0.0,0.0,0.16,24.77,11.22,179.6,0.36,64.66,Credit Card,Same Day,10,No,4.6
ORD001019,2022-10-07,2022,10,Q4,CUST01109,SP007,East Africa,Germany,Groceries,Tea Bags,13,5.98,77.8,0.0,0.0,0.16,12.45,7.0,90.25,0.21,18.95,Bank Transfer,Same Day,10,No,3.9
ORD001020,2023-08-17,2023,8,Q3,CUST00146,SP012,Middle East,Kenya,Clothing,T-Shirt,6,15.45,92.68,0.05,4.63,0.16,14.09,24.47,102.14,0.2424,24.76,Bank Transfer,Express,1,No,3.9
ORD001021,2022-08-15,2022,8,Q3,CUST00300,SP011,North Africa,Tanzania,Groceries,Milk Powder,2,14.33,28.67,0.15,4.3,0.16,3.9,17.75,28.27,0.3772,10.66,Mobile Money,Economy,7,No,1.6
ORD001022,2024-07-21,2024,7,Q3,CUST00261,SP001,East Africa,UAE,Sports,Bicycle,5,189.05,945.23,0.1,94.52,0.16,136.11,6.26,986.82,0.108,106.58,Installment,Economy,13,Yes,1.7
ORD001023,2024-07-16,2024,7,Q3,CUST01045,SP005,West Africa,Ethiopia,Beauty,Body Lotion,16,12.76,204.13,0.05,10.21,0.16,31.03,22.02,224.95,0.3441,77.41,Installment,Standard,5,No,4.0
ORD001024,2023-07-12,2023,7,Q3,CUST00298,SP023,Middle East,Nigeria,Furniture,Bookshelf,12,94.36,1132.37,0.25,283.09,0.16,135.88,20.97,985.16,0.1375,135.46,Credit Card,Economy,13,No,1.9
ORD001025,2024-10-04,2024,10,Q4,CUST00140,SP019,Europe,Ethiopia,Groceries,Coffee Pack,15,10.11,151.65,0.15,22.75,0.16,20.62,4.37,149.52,0.1748,26.14,Installment,Same Day,4,No,3.2
ORD001026,2023-01-20,2023,1,Q1,CUST00979,SP008,Europe,Kenya,Beauty,Body Lotion,20,10.3,206.07,0.0,0.0,0.16,32.97,4.91,239.04,0.154,36.81,Credit Card,Economy,7,No,2.1
ORD001027,2023-10-19,2023,10,Q4,CUST01052,SP013,North Africa,Uganda,Groceries,Cooking Oil 2L,4,4.52,18.09,0.05,0.9,0.16,2.75,7.15,19.94,0.2674,5.33,Credit Card,Same Day,5,No,2.0
ORD001028,2022-02-09,2022,2,Q1,CUST00149,SP013,Middle East,Egypt,Electronics,Laptop,11,350.19,3852.1,0.05,192.6,0.16,585.52,22.69,4245.02,0.1582,671.56,Bank Transfer,Express,4,No,2.8
ORD001029,2022-11-08,2022,11,Q4,CUST01160,SP024,West Africa,Tanzania,Electronics,Smartphone,12,228.4,2740.75,0.1,274.08,0.16,394.67,18.68,2861.34,0.2352,672.99,Bank Transfer,Same Day,14,No,1.7
ORD001030,2022-04-12,2022,4,Q2,CUST00338,SP011,West Africa,UAE,Furniture,Bookshelf,10,77.43,774.28,0.1,77.43,0.16,111.5,22.73,808.35,0.0889,71.86,Cash,Same Day,4,No,4.4
ORD001031,2022-02-15,2022,2,Q1,CUST00506,SP032,Southern Africa,UAE,Sports,Yoga Mat,2,28.02,56.04,0.0,0.0,0.16,8.97,21.43,65.01,0.1875,12.19,Cash,Standard,10,No,1.6
ORD001032,2023-01-16,2023,1,Q1,CUST00847,SP028,Middle East,Nigeria,Beauty,Shampoo,16,8.87,141.97,0.05,7.1,0.16,21.58,14.26,156.45,0.3218,50.35,Cash,Same Day,1,No,4.1
ORD001033,2022-07-29,2022,7,Q3,CUST00741,SP003,West Africa,Tanzania,Electronics,Camera,3,293.15,879.45,0.0,0.0,0.16,140.71,3.17,1020.16,0.2278,232.39,Mobile Money,Express,13,No,2.9
ORD001034,2023-08-01,2023,8,Q3,CUST00462,SP028,East Africa,Germany,Clothing,Dress,8,63.01,504.05,0.0,0.0,0.16,80.65,18.58,584.7,0.3599,210.43,Installment,Standard,12,No,1.8
ORD001035,2023-07-06,2023,7,Q3,CUST00538,SP039,Europe,Ethiopia,Sports,Tennis Racket,17,47.61,809.43,0.15,121.41,0.16,110.08,16.19,798.1,0.2363,188.59,Cash,Express,10,No,2.4
ORD001036,2022-09-14,2022,9,Q3,CUST00833,SP019,Europe,Ghana,Electronics,Headphones,15,60.66,909.95,0.2,181.99,0.16,116.47,7.34,844.43,0.3778,319.03,Credit Card,Standard,5,No,2.7
ORD001037,2024-06-16,2024,6,Q2,CUST00123,SP015,Southern Africa,Nigeria,Groceries,Sugar 1kg,8,2.14,17.13,0.0,0.0,0.16,2.74,23.26,19.87,0.2141,4.25,Mobile Money,Economy,12,No,2.1
ORD001038,2022-01-17,2022,1,Q1,CUST00885,SP006,West Africa,UAE,Clothing,Dress,2,57.54,115.07,0.2,23.01,0.16,14.73,17.8,106.79,0.2028,21.66,Installment,Express,11,Yes,4.2
ORD001039,2023-04-22,2023,4,Q2,CUST00088,SP025,North Africa,Germany,Electronics,Monitor,10,201.11,2011.09,0.0,0.0,0.16,321.77,20.46,2332.86,0.1673,390.29,Cash,Same Day,1,No,2.4
ORD001040,2022-07-04,2022,7,Q3,CUST00657,SP030,Southern Africa,Kenya,Groceries,Cooking Oil 2L,17,4.95,84.14,0.2,16.83,0.16,10.77,19.85,78.08,0.237,18.5,Installment,Standard,14,No,3.0
ORD001041,2022-11-05,2022,11,Q4,CUST00809,SP005,Middle East,Ethiopia,Sports,Dumbbells Set,4,104.38,417.51,0.0,0.0,0.16,66.8,4.92,484.31,0.3625,175.56,Cash,Same Day,3,No,1.1
ORD001042,2022-01-31,2022,1,Q1,CUST00057,SP002,Middle East,Egypt,Beauty,Sunscreen,11,13.72,150.9,0.0,0.0,0.16,24.14,8.43,175.04,0.3227,56.49,Credit Card,Economy,10,No,1.9
ORD001043,2024-10-07,2024,10,Q4,CUST00395,SP023,Middle East,Ghana,Furniture,Standing Desk,5,316.83,1584.14,0.05,79.21,0.16,240.79,19.51,1745.72,0.1387,242.13,Bank Transfer,Express,11,No,1.3
ORD001044,2023-03-21,2023,3,Q1,CUST00766,SP021,East Africa,Uganda,Clothing,T-Shirt,20,16.95,339.08,0.15,50.86,0.16,46.12,15.42,334.34,0.3946,131.93,Installment,Economy,9,No,4.6
ORD001045,2023-12-02,2023,12,Q4,CUST00801,SP005,Middle East,Germany,Clothing,Formal Shirt,7,31.23,218.59,0.05,10.93,0.16,33.23,4.87,240.89,0.2319,55.86,Bank Transfer,Economy,5,No,4.4
ORD001046,2024-05-10,2024,5,Q2,CUST00922,SP031,East Africa,Germany,Furniture,Sofa,5,594.72,2973.58,0.15,446.04,0.16,404.41,11.74,2931.95,0.1556,456.21,Bank Transfer,Economy,8,No,2.1
ORD001047,2023-10-01,2023,10,Q4,CUST00461,SP026,Southern Africa,Ghana,Furniture,Sofa,7,473.82,3316.75,0.0,0.0,0.16,530.68,7.5,3847.43,0.3993,1536.28,Credit Card,Same Day,11,Yes,3.0
ORD001048,2024-10-17,2024,10,Q4,CUST00261,SP014,Southern Africa,Ghana,Beauty,Face Cream,17,20.68,351.49,0.0,0.0,0.16,56.24,19.19,407.73,0.2298,93.7,Bank Transfer,Express,7,No,2.3
ORD001049,2024-01-31,2024,1,Q1,CUST00982,SP034,Middle East,Ethiopia,Beauty,Body Lotion,2,11.84,23.68,0.2,4.74,0.16,3.03,5.17,21.97,0.1391,3.06,Installment,Standard,12,No,4.1
ORD001050,2024-08-07,2024,8,Q3,CUST01044,SP026,Europe,Kenya,Sports,Football,1,22.66,22.66,0.0,0.0,0.16,3.63,16.1,26.29,0.3599,9.46,Mobile Money,Standard,5,No,1.9
ORD001051,2022-03-06,2022,3,Q1,CUST00833,SP010,Southern Africa,UAE,Furniture,Standing Desk,16,346.47,5543.47,0.1,554.35,0.16,798.26,2.65,5787.38,0.2501,1447.42,Installment,Standard,10,No,4.2
ORD001052,2023-11-08,2023,11,Q4,CUST00323,SP037,Europe,Nigeria,Sports,Tennis Racket,12,41.45,497.4,0.2,99.48,0.16,63.67,17.89,461.59,0.1469,67.81,Cash,Standard,5,No,1.7
ORD001053,2022-06-14,2022,6,Q2,CUST00495,SP037,East Africa,Uganda,Beauty,Shampoo,4,10.64,42.55,0.0,0.0,0.16,6.81,4.06,49.36,0.3113,15.37,Cash,Same Day,2,No,2.2
ORD001054,2022-10-27,2022,10,Q4,CUST01068,SP017,East Africa,Egypt,Furniture,Office Chair,20,168.81,3376.17,0.05,168.81,0.16,513.18,4.96,3720.54,0.4139,1539.93,Cash,Same Day,6,No,4.6
ORD001055,2022-04-25,2022,4,Q2,CUST00590,SP020,East Africa,UAE,Furniture,Sofa,20,451.26,9025.17,0.0,0.0,0.16,1444.03,13.03,10469.2,0.1087,1138.0,Installment,Same Day,5,No,2.1
ORD001056,2023-06-30,2023,6,Q2,CUST01019,SP006,Europe,Germany,Electronics,Tablet,16,180.89,2894.19,0.05,144.71,0.16,439.92,2.25,3189.4,0.2277,726.23,Installment,Same Day,3,No,4.6
ORD001057,2024-03-14,2024,3,Q1,CUST00154,SP016,Southern Africa,Egypt,Furniture,Standing Desk,2,337.98,675.95,0.15,101.39,0.16,91.93,24.5,666.49,0.2545,169.62,Bank Transfer,Same Day,9,No,1.5
ORD001058,2022-05-27,2022,5,Q2,CUST00887,SP040,West Africa,Uganda,Groceries,Rice 5kg,19,7.23,137.43,0.0,0.0,0.16,21.99,8.22,159.42,0.3048,48.59,Bank Transfer,Economy,6,No,3.5
ORD001059,2024-08-20,2024,8,Q3,CUST00064,SP031,West Africa,Ethiopia,Sports,Dumbbells Set,13,95.16,1237.1,0.0,0.0,0.16,197.94,2.11,1435.04,0.1577,226.31,Installment,Standard,12,No,2.1
ORD001060,2023-01-07,2023,1,Q1,CUST00855,SP036,North Africa,Kenya,Electronics,Monitor,19,221.79,4213.99,0.0,0.0,0.16,674.24,21.88,4888.23,0.1428,698.04,Mobile Money,Express,13,No,2.3
ORD001061,2023-01-29,2023,1,Q1,CUST00136,SP002,North Africa,Uganda,Electronics,Headphones,16,55.91,894.48,0.15,134.17,0.16,121.65,3.53,881.96,0.3322,292.99,Credit Card,Standard,7,No,4.3
ORD001062,2023-05-28,2023,5,Q2,CUST01151,SP033,Middle East,Tanzania,Groceries,Coffee Pack,15,10.42,156.37,0.25,39.09,0.16,18.76,22.11,136.04,0.3076,41.85,Bank Transfer,Standard,7,No,3.3
ORD001063,2024-02-21,2024,2,Q1,CUST00174,SP011,Europe,Kenya,Clothing,Formal Shirt,17,32.21,547.57,0.0,0.0,0.16,87.61,20.37,635.18,0.1636,103.92,Bank Transfer,Same Day,8,No,1.9
ORD001064,2022-01-26,2022,1,Q1,CUST00299,SP034,Southern Africa,Germany,Beauty,Shampoo,8,9.73,77.86,0.0,0.0,0.16,12.46,4.78,90.32,0.0993,8.97,Installment,Economy,5,No,4.8
ORD001065,2022-09-07,2022,9,Q3,CUST00082,SP040,East Africa,Nigeria,Furniture,Bookshelf,3,87.57,262.71,0.0,0.0,0.16,42.03,4.6,304.74,0.3521,107.3,Mobile Money,Standard,4,No,2.6
ORD001066,2023-05-25,2023,5,Q2,CUST00757,SP014,West Africa,Egypt,Groceries,Milk Powder,10,12.31,123.1,0.1,12.31,0.16,17.73,19.08,128.52,0.3119,40.09,Bank Transfer,Economy,3,No,4.5
ORD001067,2024-02-28,2024,2,Q1,CUST00569,SP013,North Africa,Kenya,Electronics,Smart Watch,7,129.91,909.4,0.1,90.94,0.16,130.95,20.06,949.41,0.3791,359.92,Cash,Economy,10,No,4.6
ORD001068,2024-06-26,2024,6,Q2,CUST00806,SP024,Southern Africa,Uganda,Groceries,Tea Bags,10,6.57,65.68,0.05,3.28,0.16,9.98,10.64,72.38,0.103,7.46,Cash,Same Day,11,No,2.7
ORD001069,2023-05-22,2023,5,Q2,CUST00576,SP013,West Africa,South Africa,Electronics,Tablet,8,210.48,1683.8,0.0,0.0,0.16,269.41,22.16,1953.21,0.2458,480.1,Bank Transfer,Same Day,6,No,2.7
ORD001070,2022-03-10,2022,3,Q1,CUST00952,SP008,Southern Africa,South Africa,Electronics,Tablet,3,205.6,616.8,0.2,123.36,0.16,78.95,6.56,572.39,0.1343,76.87,Installment,Same Day,3,No,3.2
ORD001071,2023-02-12,2023,2,Q1,CUST00700,SP034,Middle East,UAE,Clothing,Jacket,5,85.33,426.65,0.2,85.33,0.16,54.61,16.05,395.93,0.3095,122.54,Installment,Express,5,No,3.5
ORD001072,2024-08-01,2024,8,Q3,CUST00622,SP014,East Africa,Nigeria,Clothing,Formal Shirt,17,30.02,510.28,0.05,25.51,0.16,77.56,11.55,562.33,0.1648,92.67,Installment,Economy,2,No,1.2
ORD001073,2022-07-12,2022,7,Q3,CUST01097,SP018,Europe,Ethiopia,Groceries,Cooking Oil 2L,11,4.71,51.81,0.15,7.77,0.16,7.05,9.67,51.09,0.1694,8.65,Mobile Money,Economy,9,No,1.3
ORD001074,2024-12-03,2024,12,Q4,CUST00670,SP030,West Africa,Ethiopia,Clothing,T-Shirt,15,13.76,206.46,0.2,41.29,0.16,26.43,14.36,191.6,0.3231,61.91,Cash,Standard,7,Yes,2.0
ORD001075,2023-03-03,2023,3,Q1,CUST00632,SP027,West Africa,Egypt,Furniture,Office Chair,11,179.68,1976.44,0.05,98.82,0.16,300.42,8.96,2178.04,0.3604,784.97,Credit Card,Economy,7,No,2.7
ORD001076,2024-08-26,2024,8,Q3,CUST00963,SP040,Southern Africa,Kenya,Electronics,Laptop,1,418.95,418.95,0.1,41.9,0.16,60.33,7.13,437.38,0.3896,170.4,Bank Transfer,Standard,2,No,3.6
ORD001077,2024-03-07,2024,3,Q1,CUST01048,SP030,Middle East,Kenya,Beauty,Body Lotion,13,10.02,130.26,0.1,13.03,0.16,18.76,14.43,135.99,0.1065,14.48,Mobile Money,Standard,7,No,1.8
ORD001078,2023-10-02,2023,10,Q4,CUST00999,SP005,Southern Africa,Egypt,Clothing,Jeans,11,41.99,461.85,0.2,92.37,0.16,59.12,14.13,428.6,0.3543,151.85,Mobile Money,Standard,4,No,2.2
ORD001079,2023-10-24,2023,10,Q4,CUST00791,SP021,Southern Africa,South Africa,Clothing,Dress,7,60.11,420.79,0.0,0.0,0.16,67.33,20.64,488.12,0.4103,200.28,Installment,Standard,6,No,2.6
ORD001080,2022-11-21,2022,11,Q4,CUST01148,SP015,Middle East,Uganda,Clothing,Sneakers,1,91.05,91.05,0.0,0.0,0.16,14.57,16.96,105.62,0.0978,10.33,Bank Transfer,Same Day,10,No,2.1
ORD001081,2022-03-28,2022,3,Q1,CUST01176,SP016,East Africa,Germany,Electronics,Headphones,9,56.86,511.72,0.1,51.17,0.16,73.69,9.7,534.24,0.3901,208.41,Mobile Money,Same Day,4,No,2.5
ORD001082,2024-12-02,2024,12,Q4,CUST00282,SP001,Middle East,Tanzania,Furniture,Bookshelf,8,83.62,668.94,0.0,0.0,0.16,107.03,17.81,775.97,0.4044,313.8,Cash,Express,13,No,1.5
ORD001083,2022-09-08,2022,9,Q3,CUST00962,SP017,West Africa,Uganda,Groceries,Sugar 1kg,10,1.91,19.11,0.0,0.0,0.16,3.06,4.68,22.17,0.1454,3.22,Credit Card,Same Day,4,No,1.1
ORD001084,2023-06-03,2023,6,Q2,CUST00691,SP030,Europe,Ghana,Clothing,Jacket,9,75.57,680.1,0.05,34.01,0.16,103.37,6.18,749.46,0.1849,138.58,Bank Transfer,Express,14,No,1.8
ORD001085,2024-09-12,2024,9,Q3,CUST00187,SP008,Europe,Tanzania,Electronics,Laptop,3,396.99,1190.97,0.0,0.0,0.16,190.56,15.48,1381.53,0.1817,251.02,Mobile Money,Same Day,13,No,2.1
ORD001086,2023-09-04,2023,9,Q3,CUST01003,SP010,Europe,Nigeria,Beauty,Face Cream,6,16.65,99.89,0.2,19.98,0.16,12.79,14.81,92.7,0.4028,37.34,Mobile Money,Standard,6,No,4.2
ORD001087,2023-02-11,2023,2,Q1,CUST00702,SP019,Southern Africa,Nigeria,Beauty,Sunscreen,10,14.29,142.9,0.0,0.0,0.16,22.86,14.19,165.76,0.0857,14.21,Cash,Express,1,No,4.0
ORD001088,2024-01-09,2024,1,Q1,CUST01092,SP019,East Africa,Kenya,Furniture,Bookshelf,9,75.2,676.77,0.1,67.68,0.16,97.45,16.59,706.54,0.2692,190.2,Bank Transfer,Same Day,7,No,3.9
ORD001089,2022-04-17,2022,4,Q2,CUST01059,SP020,Southern Africa,Tanzania,Clothing,Formal Shirt,11,39.69,436.6,0.0,0.0,0.16,69.86,5.55,506.46,0.277,140.29,Mobile Money,Express,10,No,4.8
ORD001090,2023-03-23,2023,3,Q1,CUST00129,SP011,Middle East,Germany,Clothing,Formal Shirt,3,31.53,94.6,0.05,4.73,0.16,14.38,20.43,104.25,0.3017,31.45,Credit Card,Economy,1,No,2.6
ORD001091,2022-08-20,2022,8,Q3,CUST00516,SP032,Europe,Kenya,Sports,Football,8,23.8,190.43,0.15,28.56,0.16,25.9,22.13,187.77,0.1562,29.33,Credit Card,Express,1,No,1.4
ORD001092,2023-04-29,2023,4,Q2,CUST00550,SP032,East Africa,Egypt,Sports,Running Shoes,13,69.34,901.47,0.25,225.37,0.16,108.18,13.98,784.28,0.2412,189.17,Credit Card,Standard,11,No,4.3
ORD001093,2024-06-08,2024,6,Q2,CUST00556,SP012,Southern Africa,Egypt,Furniture,Bookshelf,15,74.32,1114.78,0.1,111.48,0.16,160.53,17.75,1163.83,0.2203,256.39,Bank Transfer,Economy,10,No,3.3
ORD001094,2023-10-27,2023,10,Q4,CUST00592,SP013,North Africa,Egypt,Furniture,Coffee Table,3,134.03,402.1,0.0,0.0,0.16,64.34,20.85,466.44,0.2188,102.06,Credit Card,Standard,3,No,5.0
ORD001095,2022-01-31,2022,1,Q1,CUST01052,SP022,North Africa,South Africa,Groceries,Rice 5kg,7,7.06,49.4,0.05,2.47,0.16,7.51,16.96,54.44,0.1936,10.54,Installment,Express,12,No,2.4
ORD001096,2022-12-09,2022,12,Q4,CUST00467,SP029,East Africa,Nigeria,Electronics,Smartphone,19,283.84,5392.92,0.0,0.0,0.16,862.87,11.99,6255.79,0.4007,2506.7,Credit Card,Same Day,13,No,4.5
ORD001097,2023-07-20,2023,7,Q3,CUST00642,SP036,Europe,Ghana,Beauty,Body Lotion,1,10.55,10.55,0.0,0.0,0.16,1.69,17.71,12.24,0.3015,3.69,Bank Transfer,Same Day,4,No,4.4
ORD001098,2022-09-03,2022,9,Q3,CUST00664,SP005,Europe,UAE,Sports,Yoga Mat,9,22.75,204.78,0.1,20.48,0.16,29.49,23.41,213.79,0.3384,72.35,Cash,Economy,3,No,4.9
ORD001099,2024-03-21,2024,3,Q1,CUST00491,SP025,Europe,Nigeria,Electronics,Smart Watch,3,137.48,412.44,0.05,20.62,0.16,62.69,8.59,454.51,0.1894,86.08,Installment,Express,7,No,4.9
ORD001100,2023-05-13,2023,5,Q2,CUST01160,SP004,Europe,Tanzania,Beauty,Shampoo,16,9.53,152.4,0.2,30.48,0.16,19.51,20.43,141.43,0.0803,11.36,Mobile Money,Same Day,12,No,5.0
ORD001101,2022-01-19,2022,1,Q1,CUST00392,SP036,Europe,South Africa,Furniture,Sofa,11,519.24,5711.6,0.0,0.0,0.16,913.86,24.94,6625.46,0.4038,2675.36,Credit Card,Economy,13,No,4.7
ORD001102,2022-03-28,2022,3,Q1,CUST00714,SP025,Middle East,Nigeria,Electronics,Laptop,17,381.83,6491.14,0.05,324.56,0.16,986.65,19.55,7153.23,0.378,2703.92,Cash,Express,13,No,2.0
ORD001103,2024-08-31,2024,8,Q3,CUST00628,SP013,West Africa,South Africa,Sports,Football,15,20.5,307.56,0.1,30.76,0.16,44.29,9.15,321.09,0.2357,75.68,Installment,Standard,12,No,2.8
ORD001104,2022-11-14,2022,11,Q4,CUST00393,SP003,Europe,Kenya,Clothing,Jacket,14,84.25,1179.54,0.25,294.88,0.16,141.55,4.81,1026.21,0.2111,216.63,Mobile Money,Same Day,2,No,4.9
ORD001105,2024-01-31,2024,1,Q1,CUST00687,SP009,Southern Africa,UAE,Beauty,Lipstick,9,12.2,109.83,0.0,0.0,0.16,17.57,14.52,127.4,0.2312,29.45,Mobile Money,Express,9,No,2.6
ORD001106,2022-07-03,2022,7,Q3,CUST01061,SP024,East Africa,Tanzania,Furniture,Coffee Table,10,128.5,1284.99,0.15,192.75,0.16,174.76,4.67,1267.0,0.1715,217.29,Credit Card,Economy,5,No,4.7
ORD001107,2023-05-25,2023,5,Q2,CUST00843,SP036,Middle East,Egypt,Beauty,Shampoo,13,7.77,101.04,0.1,10.1,0.16,14.55,12.62,105.49,0.2891,30.5,Mobile Money,Express,2,No,4.0
ORD001108,2022-11-19,2022,11,Q4,CUST00571,SP040,West Africa,Tanzania,Electronics,Smartphone,6,264.38,1586.29,0.0,0.0,0.16,253.81,9.74,1840.1,0.411,756.28,Credit Card,Same Day,12,No,4.5
ORD001109,2024-10-20,2024,10,Q4,CUST00541,SP035,Europe,South Africa,Furniture,Sofa,13,465.4,6050.23,0.15,907.53,0.16,822.83,12.94,5965.53,0.1026,612.06,Credit Card,Economy,8,No,4.0
ORD001110,2022-07-07,2022,7,Q3,CUST00869,SP004,Southern Africa,Nigeria,Sports,Tennis Racket,13,49.83,647.79,0.0,0.0,0.16,103.65,9.24,751.44,0.3485,261.88,Installment,Economy,9,No,2.5
ORD001111,2023-11-25,2023,11,Q4,CUST00386,SP008,Europe,Kenya,Clothing,Sneakers,13,76.78,998.14,0.1,99.81,0.16,143.73,21.43,1042.06,0.1001,104.31,Cash,Express,5,Yes,2.1
ORD001112,2022-05-03,2022,5,Q2,CUST00286,SP010,North Africa,Ethiopia,Clothing,Jacket,14,71.47,1000.64,0.0,0.0,0.16,160.1,12.05,1160.74,0.3721,431.91,Installment,Economy,14,Yes,3.8
ORD001113,2022-05-03,2022,5,Q2,CUST00605,SP039,East Africa,Kenya,Groceries,Tea Bags,18,5.97,107.47,0.05,5.37,0.16,16.34,4.41,118.44,0.1295,15.34,Installment,Express,14,No,1.4
ORD001114,2023-12-30,2023,12,Q4,CUST00390,SP036,North Africa,Ethiopia,Beauty,Face Cream,5,16.04,80.21,0.15,12.03,0.16,10.91,16.85,79.09,0.2482,19.63,Bank Transfer,Economy,6,No,1.7
ORD001115,2022-11-12,2022,11,Q4,CUST00741,SP010,Europe,South Africa,Groceries,Rice 5kg,7,8.91,62.37,0.1,6.24,0.16,8.98,19.9,65.11,0.2529,16.47,Bank Transfer,Same Day,1,No,1.1
ORD001116,2022-08-08,2022,8,Q3,CUST01112,SP028,North Africa,South Africa,Groceries,Milk Powder,20,12.84,256.76,0.1,25.68,0.16,36.97,11.77,268.05,0.2944,78.91,Credit Card,Express,10,No,2.1
ORD001117,2022-09-15,2022,9,Q3,CUST01133,SP038,Middle East,Ethiopia,Sports,Football,1,18.96,18.96,0.15,2.84,0.16,2.58,15.93,18.7,0.2858,5.34,Cash,Same Day,10,No,2.2
ORD001118,2024-09-26,2024,9,Q3,CUST00658,SP001,Middle East,Germany,Electronics,Smartphone,13,280.09,3641.16,0.0,0.0,0.16,582.59,12.26,4223.75,0.3188,1346.53,Mobile Money,Express,2,No,4.6
ORD001119,2023-04-22,2023,4,Q2,CUST00419,SP024,Southern Africa,UAE,Sports,Running Shoes,17,83.06,1411.97,0.05,70.6,0.16,214.62,6.62,1555.99,0.3685,573.38,Cash,Express,3,No,4.0
ORD001120,2023-10-11,2023,10,Q4,CUST00948,SP013,Middle East,Egypt,Beauty,Shampoo,2,10.35,20.7,0.25,5.18,0.16,2.48,15.73,18.0,0.0923,1.66,Mobile Money,Express,5,No,3.7
ORD001121,2023-12-13,2023,12,Q4,CUST01192,SP020,West Africa,Germany,Clothing,T-Shirt,13,14.92,194.02,0.15,29.1,0.16,26.39,18.13,191.31,0.331,63.32,Credit Card,Express,4,No,4.2
ORD001122,2024-06-17,2024,6,Q2,CUST01066,SP007,Southern Africa,Egypt,Sports,Yoga Mat,16,23.83,381.22,0.05,19.06,0.16,57.95,7.73,420.11,0.0975,40.96,Cash,Express,12,No,3.6
ORD001123,2023-01-31,2023,1,Q1,CUST00356,SP028,Southern Africa,South Africa,Beauty,Shampoo,14,7.68,107.46,0.0,0.0,0.16,17.19,18.32,124.65,0.3499,43.62,Installment,Same Day,5,Yes,2.0
ORD001124,2022-02-13,2022,2,Q1,CUST00241,SP013,East Africa,Ethiopia,Beauty,Lipstick,7,11.29,79.01,0.1,7.9,0.16,11.38,21.78,82.49,0.3497,28.85,Bank Transfer,Express,6,No,4.8
ORD001125,2024-02-13,2024,2,Q1,CUST00597,SP011,Middle East,Tanzania,Groceries,Tea Bags,20,5.34,106.87,0.0,0.0,0.16,17.1,23.09,123.97,0.1449,17.96,Mobile Money,Same Day,10,No,1.5
ORD001126,2024-01-04,2024,1,Q1,CUST00506,SP007,East Africa,Uganda,Sports,Football,2,22.8,45.59,0.2,9.12,0.16,5.84,5.97,42.31,0.1511,6.39,Credit Card,Standard,10,No,1.4
ORD001127,2022-10-03,2022,10,Q4,CUST00422,SP015,North Africa,Uganda,Electronics,Smartphone,18,280.52,5049.44,0.0,0.0,0.16,807.91,5.85,5857.35,0.1066,624.39,Credit Card,Economy,8,No,2.0
ORD001128,2023-05-29,2023,5,Q2,CUST00691,SP033,Europe,Ethiopia,Groceries,Coffee Pack,12,10.15,121.77,0.1,12.18,0.16,17.53,21.99,127.12,0.1617,20.56,Installment,Same Day,11,No,4.4
ORD001129,2022-03-22,2022,3,Q1,CUST00375,SP032,North Africa,Egypt,Groceries,Coffee Pack,7,8.91,62.37,0.15,9.36,0.16,8.48,17.75,61.49,0.2498,15.36,Credit Card,Standard,10,No,2.8
ORD001130,2024-09-20,2024,9,Q3,CUST01018,SP025,West Africa,UAE,Groceries,Milk Powder,19,12.38,235.26,0.1,23.53,0.16,33.88,4.99,245.61,0.2122,52.12,Cash,Express,9,No,2.6
ORD001131,2024-06-15,2024,6,Q2,CUST00768,SP010,Europe,Ghana,Sports,Running Shoes,6,72.5,434.99,0.05,21.75,0.16,66.12,13.39,479.36,0.1561,74.83,Bank Transfer,Economy,11,No,2.1
